2026-04-19 12:31:30 - [INFO] - SOIL_S1 - Moisture: 50.48%, Temp: 20.98C | Status: OK
2026-04-24 21:51:30 - [INFO] - WEATHER_W1 - Temp: 17.62C, Humidity: 47.14% | Status: OK
2026-04-24 21:51:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-24 22:11:30 - [INFO] - SOIL_S1 - Moisture: 45.66%, Temp: 21.56C | Status: OK
2026-04-24 22:11:30 - [INFO] - SOIL_S2 - Moisture: 45.29%, Temp: 18.73C | Status: OK
2026-04-24 22:11:30 - [INFO] - WEATHER_W1 - Temp: 18.27C, Humidity: 60.67% | Status: OK
2026-04-24 22:11:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-24 22:17:30 - [INFO] - SOIL_S1 - Moisture: 41.29%, Temp: 24.09C | Status: OK
2026-04-24 22:17:30 - [INFO] - SOIL_S2 - Moisture: 43.03%, Temp: 19.89C | Status: OK
2026-04-24 22:17:30 - [INFO] - WEATHER_W1 - Temp: 34.4C, Humidity: 67.73% | Status: OK
2026-04-24 22:17:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-24 22:24:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-24 22:32:30 - [INFO] - SOIL_S1 - Moisture: 41.12%, Temp: 21.5C | Status: OK
2026-04-24 22:32:30 - [INFO] - SOIL_S2 - Moisture: 34.92%, Temp: 18.57C | Status: OK
2026-04-24 22:32:30 - [INFO] - WEATHER_W1 - Temp: 29.83C, Humidity: 53.59% | Status: OK
2026-04-24 22:32:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-24 22:45:30 - [INFO] - SOIL_S1 - Moisture: 38.09%, Temp: 24.13C | Status: OK
2026-04-24 22:45:30 - [INFO] - SOIL_S2 - Moisture: 40.18%, Temp: 18.86C | Status: OK
2026-04-24 22:45:30 - [INFO] - WEATHER_W1 - Temp: 23.04C, Humidity: 49.8% | Status: OK
2026-04-24 22:45:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-24 23:12:30 - [INFO] - SOIL_S1 - Moisture: 49.98%, Temp: 23.79C | Status: OK
2026-04-24 23:12:30 - [INFO] - SOIL_S2 - Moisture: 44.22%, Temp: 20.4C | Status: OK
2026-04-24 23:12:30 - [INFO] - WEATHER_W1 - Temp: 30.94C, Humidity: 61.01% | Status: OK
2026-04-24 23:12:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-24 23:17:30 - [INFO] - WEATHER_W1 - Temp: 21.23C, Humidity: 46.82% | Status: OK
2026-04-24 23:17:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-24 23:46:30 - [INFO] - SOIL_S1 - Moisture: 54.47%, Temp: 24.7C | Status: OK
2026-04-24 23:46:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-24 23:57:30 - [INFO] - SOIL_S1 - Moisture: 51.29%, Temp: 21.55C | Status: OK
2026-04-24 23:57:30 - [INFO] - SOIL_S2 - Moisture: 41.5%, Temp: 19.07C | Status: OK
2026-04-24 23:57:30 - [INFO] - WEATHER_W1 - Temp: 31.8C, Humidity: 43.88% | Status: OK
2026-04-24 23:57:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 00:04:30 - [INFO] - SOIL_S1 - Moisture: 36.97%, Temp: 22.55C | Status: OK
2026-04-25 00:04:30 - [INFO] - SOIL_S2 - Moisture: 40.18%, Temp: 21.19C | Status: OK
2026-04-25 00:04:30 - [INFO] - WEATHER_W1 - Temp: 25.77C, Humidity: 57.86% | Status: OK
2026-04-25 00:04:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 00:29:30 - [INFO] - SOIL_S2 - Moisture: 48.21%, Temp: 19.13C | Status: OK
2026-04-25 00:29:30 - [INFO] - WEATHER_W1 - Temp: 29.51C, Humidity: 48.37% | Status: OK
2026-04-25 00:29:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 00:40:30 - [INFO] - SOIL_S1 - Moisture: 52.47%, Temp: 23.55C | Status: OK
2026-04-25 00:40:30 - [INFO] - SOIL_S2 - Moisture: 49.52%, Temp: 20.93C | Status: OK
2026-04-25 00:40:30 - [INFO] - WEATHER_W1 - Temp: 25.91C, Humidity: 68.06% | Status: OK
2026-04-25 00:40:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 01:06:30 - [INFO] - SOIL_S1 - Moisture: 48.63%, Temp: 21.98C | Status: OK
2026-04-25 01:06:30 - [INFO] - SOIL_S2 - Moisture: 35.87%, Temp: 20.36C | Status: OK
2026-04-25 01:06:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 01:31:30 - [INFO] - SOIL_S1 - Moisture: 50.18%, Temp: 22.84C | Status: OK
2026-04-25 01:31:30 - [INFO] - WEATHER_W1 - Temp: 32.96C, Humidity: 68.0% | Status: OK
2026-04-25 01:31:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 01:54:30 - [INFO] - SOIL_S1 - Moisture: 49.72%, Temp: 21.28C | Status: OK
2026-04-25 01:54:30 - [WARNING] - SOIL_S2 - Moisture: 13.08%, Temp: 18.49C | Status: LOW_MOISTURE_CRITICAL
2026-04-25 01:54:30 - [INFO] - WEATHER_W1 - Temp: 25.93C, Humidity: 43.95% | Status: OK
2026-04-25 01:54:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 02:00:30 - [INFO] - SOIL_S2 - Moisture: 39.69%, Temp: 20.27C | Status: OK
2026-04-25 02:00:30 - [INFO] - WEATHER_W1 - Temp: 16.02C, Humidity: 47.27% | Status: OK
2026-04-25 02:00:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 02:25:30 - [INFO] - SOIL_S1 - Moisture: 40.91%, Temp: 22.22C | Status: OK
2026-04-25 02:25:30 - [INFO] - WEATHER_W1 - Temp: 18.8C, Humidity: 60.23% | Status: OK
2026-04-25 02:25:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 02:34:30 - [INFO] - SOIL_S1 - Moisture: 43.1%, Temp: 20.53C | Status: OK
2026-04-25 02:34:30 - [WARNING] - SOIL_S2 - Moisture: 13.81%, Temp: 22.54C | Status: LOW_MOISTURE_CRITICAL
2026-04-25 02:59:30 - [INFO] - SOIL_S1 - Moisture: 36.47%, Temp: 21.56C | Status: OK
2026-04-25 02:59:30 - [INFO] - SOIL_S2 - Moisture: 43.29%, Temp: 21.38C | Status: OK
2026-04-25 02:59:30 - [INFO] - WEATHER_W1 - Temp: 18.07C, Humidity: 40.7% | Status: OK
2026-04-25 02:59:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 03:25:30 - [INFO] - SOIL_S1 - Moisture: 51.01%, Temp: 24.44C | Status: OK
2026-04-25 03:25:30 - [INFO] - WEATHER_W1 - Temp: 29.2C, Humidity: 54.22% | Status: OK
2026-04-25 03:25:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 03:42:30 - [INFO] - SOIL_S1 - Moisture: 50.83%, Temp: 20.85C | Status: OK
2026-04-25 03:42:30 - [INFO] - WEATHER_W1 - Temp: 25.04C, Humidity: 42.5% | Status: OK
2026-04-25 03:42:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 03:55:30 - [INFO] - SOIL_S1 - Moisture: 35.87%, Temp: 23.79C | Status: OK
2026-04-25 03:55:30 - [INFO] - SOIL_S2 - Moisture: 31.03%, Temp: 22.51C | Status: OK
2026-04-25 03:55:30 - [INFO] - WEATHER_W1 - Temp: 28.89C, Humidity: 50.13% | Status: OK
2026-04-25 03:55:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 04:01:30 - [INFO] - SOIL_S2 - Moisture: 44.56%, Temp: 22.86C | Status: OK
2026-04-25 04:01:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 04:06:30 - [WARNING] - SOIL_S2 - Moisture: 14.04%, Temp: 21.55C | Status: LOW_MOISTURE_CRITICAL
2026-04-25 04:06:30 - [INFO] - WEATHER_W1 - Temp: 28.86C, Humidity: 50.55% | Status: OK
2026-04-25 04:31:30 - [INFO] - SOIL_S2 - Moisture: 35.94%, Temp: 19.24C | Status: OK
2026-04-25 04:31:30 - [INFO] - WEATHER_W1 - Temp: 29.24C, Humidity: 64.77% | Status: OK
2026-04-25 04:31:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 04:37:30 - [INFO] - SOIL_S1 - Moisture: 52.1%, Temp: 24.4C | Status: OK
2026-04-25 04:37:30 - [INFO] - SOIL_S2 - Moisture: 33.31%, Temp: 20.01C | Status: OK
2026-04-25 04:37:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 05:01:30 - [INFO] - SOIL_S1 - Moisture: 41.16%, Temp: 21.97C | Status: OK
2026-04-25 05:01:30 - [INFO] - SOIL_S2 - Moisture: 34.48%, Temp: 20.2C | Status: OK
2026-04-25 05:01:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 05:16:30 - [WARNING] - SOIL_S1 - Moisture: 7.68%, Temp: 23.78C | Status: LOW_MOISTURE_CRITICAL
2026-04-25 05:16:30 - [INFO] - SOIL_S2 - Moisture: 33.76%, Temp: 22.34C | Status: OK
2026-04-25 05:16:30 - [INFO] - WEATHER_W1 - Temp: 25.7C, Humidity: 50.12% | Status: OK
2026-04-25 05:16:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 05:41:30 - [INFO] - SOIL_S2 - Moisture: 49.0%, Temp: 18.06C | Status: OK
2026-04-25 05:41:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 05:47:30 - [INFO] - SOIL_S1 - Moisture: 52.17%, Temp: 23.86C | Status: OK
2026-04-25 05:47:30 - [INFO] - WEATHER_W1 - Temp: 23.84C, Humidity: 41.19% | Status: OK
2026-04-25 05:47:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 06:11:30 - [INFO] - SOIL_S1 - Moisture: 40.03%, Temp: 24.61C | Status: OK
2026-04-25 06:11:30 - [INFO] - SOIL_S2 - Moisture: 49.87%, Temp: 19.08C | Status: OK
2026-04-25 06:11:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 06:29:30 - [INFO] - SOIL_S1 - Moisture: 37.29%, Temp: 24.84C | Status: OK
2026-04-25 06:29:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 06:58:30 - [WARNING] - SOIL_S1 - Moisture: 11.65%, Temp: 24.86C | Status: LOW_MOISTURE_CRITICAL
2026-04-25 06:58:30 - [INFO] - SOIL_S2 - Moisture: 31.53%, Temp: 19.12C | Status: OK
2026-04-25 06:58:30 - [INFO] - WEATHER_W1 - Temp: 31.29C, Humidity: 55.01% | Status: OK
2026-04-25 07:03:30 - [INFO] - SOIL_S1 - Moisture: 52.38%, Temp: 20.23C | Status: OK
2026-04-25 07:03:30 - [INFO] - SOIL_S2 - Moisture: 49.2%, Temp: 21.67C | Status: OK
2026-04-25 07:03:30 - [INFO] - WEATHER_W1 - Temp: 27.96C, Humidity: 50.74% | Status: OK
2026-04-25 07:03:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 07:20:30 - [INFO] - SOIL_S1 - Moisture: 40.56%, Temp: 24.9C | Status: OK
2026-04-25 07:20:30 - [INFO] - SOIL_S2 - Moisture: 36.71%, Temp: 20.3C | Status: OK
2026-04-25 07:20:30 - [ERROR] - WEATHER_W1 - Temp: 42.78C, Humidity: 46.06% | Status: HEAT_WARNING
2026-04-25 07:20:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 07:28:30 - [INFO] - SOIL_S1 - Moisture: 42.25%, Temp: 23.73C | Status: OK
2026-04-25 07:28:30 - [INFO] - SOIL_S2 - Moisture: 33.96%, Temp: 18.5C | Status: OK
2026-04-25 07:28:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 07:54:30 - [WARNING] - SOIL_S2 - Moisture: 9.39%, Temp: 22.34C | Status: LOW_MOISTURE_CRITICAL
2026-04-25 07:54:30 - [INFO] - WEATHER_W1 - Temp: 16.19C, Humidity: 47.27% | Status: OK
2026-04-25 07:54:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 08:03:30 - [WARNING] - SOIL_S1 - Moisture: 11.05%, Temp: 22.26C | Status: LOW_MOISTURE_CRITICAL
2026-04-25 08:03:30 - [INFO] - SOIL_S2 - Moisture: 40.68%, Temp: 21.62C | Status: OK
2026-04-25 08:03:30 - [INFO] - WEATHER_W1 - Temp: 15.7C, Humidity: 66.98% | Status: OK
2026-04-25 08:03:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 08:29:30 - [INFO] - SOIL_S2 - Moisture: 34.22%, Temp: 21.06C | Status: OK
2026-04-25 08:29:30 - [INFO] - WEATHER_W1 - Temp: 33.1C, Humidity: 53.12% | Status: OK
2026-04-25 08:37:30 - [INFO] - SOIL_S1 - Moisture: 37.07%, Temp: 23.14C | Status: OK
2026-04-25 08:37:30 - [INFO] - SOIL_S2 - Moisture: 45.52%, Temp: 22.47C | Status: OK
2026-04-25 08:37:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 08:48:30 - [WARNING] - SOIL_S1 - Moisture: 12.7%, Temp: 23.64C | Status: LOW_MOISTURE_CRITICAL
2026-04-25 08:48:30 - [INFO] - SOIL_S2 - Moisture: 44.07%, Temp: 22.63C | Status: OK
2026-04-25 08:48:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 09:17:30 - [INFO] - SOIL_S1 - Moisture: 46.22%, Temp: 23.1C | Status: OK
2026-04-25 09:17:30 - [INFO] - SOIL_S2 - Moisture: 34.63%, Temp: 18.3C | Status: OK
2026-04-25 09:17:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 09:23:30 - [INFO] - SOIL_S1 - Moisture: 53.93%, Temp: 21.9C | Status: OK
2026-04-25 09:23:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 09:34:30 - [INFO] - SOIL_S1 - Moisture: 41.4%, Temp: 24.2C | Status: OK
2026-04-25 09:34:30 - [INFO] - SOIL_S2 - Moisture: 42.63%, Temp: 18.05C | Status: OK
2026-04-25 09:44:30 - [WARNING] - SOIL_S1 - Moisture: 7.0%, Temp: 23.58C | Status: LOW_MOISTURE_CRITICAL
2026-04-25 09:44:30 - [INFO] - SOIL_S2 - Moisture: 36.9%, Temp: 20.23C | Status: OK
2026-04-25 09:44:30 - [INFO] - WEATHER_W1 - Temp: 25.94C, Humidity: 46.58% | Status: OK
2026-04-25 09:44:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 09:50:30 - [INFO] - SOIL_S1 - Moisture: 54.02%, Temp: 22.8C | Status: OK
2026-04-25 09:50:30 - [INFO] - SOIL_S2 - Moisture: 34.06%, Temp: 20.21C | Status: OK
2026-04-25 09:50:30 - [INFO] - WEATHER_W1 - Temp: 31.73C, Humidity: 64.75% | Status: OK
2026-04-25 10:10:30 - [INFO] - SOIL_S1 - Moisture: 50.94%, Temp: 21.81C | Status: OK
2026-04-25 10:10:30 - [WARNING] - SOIL_S2 - Moisture: 7.92%, Temp: 19.31C | Status: LOW_MOISTURE_CRITICAL
2026-04-25 10:10:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 10:34:30 - [INFO] - SOIL_S1 - Moisture: 52.02%, Temp: 22.34C | Status: OK
2026-04-25 10:34:30 - [INFO] - SOIL_S2 - Moisture: 44.61%, Temp: 19.61C | Status: OK
2026-04-25 10:34:30 - [INFO] - WEATHER_W1 - Temp: 22.02C, Humidity: 69.91% | Status: OK
2026-04-25 10:34:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 11:04:30 - [INFO] - SOIL_S1 - Moisture: 48.98%, Temp: 24.13C | Status: OK
2026-04-25 11:04:30 - [INFO] - SOIL_S2 - Moisture: 49.85%, Temp: 19.55C | Status: OK
2026-04-25 11:04:30 - [INFO] - WEATHER_W1 - Temp: 30.16C, Humidity: 58.56% | Status: OK
2026-04-25 11:04:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 11:11:30 - [INFO] - SOIL_S1 - Moisture: 37.24%, Temp: 22.17C | Status: OK
2026-04-25 11:11:30 - [INFO] - WEATHER_W1 - Temp: 17.37C, Humidity: 65.63% | Status: OK
2026-04-25 11:11:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 11:38:30 - [INFO] - SOIL_S1 - Moisture: 41.46%, Temp: 20.42C | Status: OK
2026-04-25 11:38:30 - [INFO] - SOIL_S2 - Moisture: 48.64%, Temp: 18.21C | Status: OK
2026-04-25 11:38:30 - [INFO] - WEATHER_W1 - Temp: 23.5C, Humidity: 69.35% | Status: OK
2026-04-25 11:45:30 - [INFO] - SOIL_S1 - Moisture: 47.08%, Temp: 21.01C | Status: OK
2026-04-25 11:45:30 - [INFO] - SOIL_S2 - Moisture: 40.84%, Temp: 19.54C | Status: OK
2026-04-25 11:45:30 - [INFO] - WEATHER_W1 - Temp: 26.39C, Humidity: 65.52% | Status: OK
2026-04-25 11:45:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 12:02:30 - [INFO] - SOIL_S1 - Moisture: 51.72%, Temp: 23.6C | Status: OK
2026-04-25 12:02:30 - [INFO] - WEATHER_W1 - Temp: 34.38C, Humidity: 65.76% | Status: OK
2026-04-25 12:22:30 - [INFO] - SOIL_S1 - Moisture: 35.33%, Temp: 20.98C | Status: OK
2026-04-25 12:22:30 - [INFO] - SOIL_S2 - Moisture: 46.55%, Temp: 21.78C | Status: OK
2026-04-25 12:45:30 - [INFO] - SOIL_S1 - Moisture: 51.57%, Temp: 23.6C | Status: OK
2026-04-25 12:45:30 - [INFO] - SOIL_S2 - Moisture: 33.55%, Temp: 20.86C | Status: OK
2026-04-25 12:45:30 - [INFO] - WEATHER_W1 - Temp: 28.2C, Humidity: 61.35% | Status: OK
2026-04-25 12:45:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 13:11:30 - [INFO] - SOIL_S1 - Moisture: 41.95%, Temp: 22.05C | Status: OK
2026-04-25 13:11:30 - [INFO] - SOIL_S2 - Moisture: 32.7%, Temp: 22.39C | Status: OK
2026-04-25 13:11:30 - [INFO] - WEATHER_W1 - Temp: 15.62C, Humidity: 57.98% | Status: OK
2026-04-25 13:11:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 13:25:30 - [INFO] - SOIL_S1 - Moisture: 46.98%, Temp: 23.56C | Status: OK
2026-04-25 13:25:30 - [INFO] - SOIL_S2 - Moisture: 38.92%, Temp: 18.21C | Status: OK
2026-04-25 13:25:30 - [INFO] - WEATHER_W1 - Temp: 25.05C, Humidity: 65.17% | Status: OK
2026-04-25 13:25:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 13:48:30 - [INFO] - SOIL_S1 - Moisture: 37.83%, Temp: 23.23C | Status: OK
2026-04-25 13:48:30 - [INFO] - WEATHER_W1 - Temp: 24.98C, Humidity: 51.74% | Status: OK
2026-04-25 13:48:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 14:06:30 - [INFO] - SOIL_S1 - Moisture: 52.01%, Temp: 22.04C | Status: OK
2026-04-25 14:06:30 - [INFO] - WEATHER_W1 - Temp: 16.02C, Humidity: 68.44% | Status: OK
2026-04-25 14:06:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 14:35:30 - [INFO] - SOIL_S1 - Moisture: 40.86%, Temp: 20.91C | Status: OK
2026-04-25 14:35:30 - [INFO] - SOIL_S2 - Moisture: 41.88%, Temp: 22.64C | Status: OK
2026-04-25 14:35:30 - [INFO] - WEATHER_W1 - Temp: 18.68C, Humidity: 56.65% | Status: OK
2026-04-25 14:50:30 - [INFO] - SOIL_S1 - Moisture: 46.46%, Temp: 22.93C | Status: OK
2026-04-25 14:50:30 - [INFO] - SOIL_S2 - Moisture: 37.73%, Temp: 21.17C | Status: OK
2026-04-25 14:50:30 - [INFO] - WEATHER_W1 - Temp: 15.77C, Humidity: 51.24% | Status: OK
2026-04-25 14:50:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 15:06:30 - [INFO] - SOIL_S1 - Moisture: 44.55%, Temp: 24.38C | Status: OK
2026-04-25 15:06:30 - [INFO] - SOIL_S2 - Moisture: 30.84%, Temp: 18.47C | Status: OK
2026-04-25 15:06:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 15:23:30 - [INFO] - SOIL_S1 - Moisture: 42.35%, Temp: 22.49C | Status: OK
2026-04-25 15:23:30 - [INFO] - SOIL_S2 - Moisture: 37.49%, Temp: 20.91C | Status: OK
2026-04-25 15:23:30 - [INFO] - WEATHER_W1 - Temp: 25.03C, Humidity: 56.26% | Status: OK
2026-04-25 15:23:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 15:31:30 - [INFO] - SOIL_S1 - Moisture: 48.43%, Temp: 24.4C | Status: OK
2026-04-25 15:31:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 15:36:30 - [INFO] - SOIL_S1 - Moisture: 41.17%, Temp: 24.93C | Status: OK
2026-04-25 15:36:30 - [INFO] - WEATHER_W1 - Temp: 29.65C, Humidity: 56.86% | Status: OK
2026-04-25 15:48:30 - [INFO] - SOIL_S1 - Moisture: 39.03%, Temp: 24.46C | Status: OK
2026-04-25 15:48:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 16:15:30 - [INFO] - SOIL_S1 - Moisture: 39.79%, Temp: 20.39C | Status: OK
2026-04-25 16:15:30 - [INFO] - WEATHER_W1 - Temp: 33.46C, Humidity: 56.61% | Status: OK
2026-04-25 16:43:30 - [INFO] - SOIL_S1 - Moisture: 50.81%, Temp: 23.87C | Status: OK
2026-04-25 16:43:30 - [INFO] - WEATHER_W1 - Temp: 21.78C, Humidity: 49.76% | Status: OK
2026-04-25 16:43:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 16:58:30 - [INFO] - WEATHER_W1 - Temp: 32.26C, Humidity: 56.99% | Status: OK
2026-04-25 16:58:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 17:09:30 - [INFO] - SOIL_S1 - Moisture: 47.54%, Temp: 20.38C | Status: OK
2026-04-25 17:09:30 - [INFO] - SOIL_S2 - Moisture: 41.18%, Temp: 20.39C | Status: OK
2026-04-25 17:09:30 - [INFO] - WEATHER_W1 - Temp: 28.04C, Humidity: 69.22% | Status: OK
2026-04-25 17:18:30 - [INFO] - SOIL_S1 - Moisture: 47.97%, Temp: 22.79C | Status: OK
2026-04-25 17:18:30 - [INFO] - SOIL_S2 - Moisture: 32.97%, Temp: 19.0C | Status: OK
2026-04-25 17:18:30 - [INFO] - WEATHER_W1 - Temp: 18.98C, Humidity: 63.89% | Status: OK
2026-04-25 17:18:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 17:34:30 - [INFO] - SOIL_S1 - Moisture: 41.62%, Temp: 23.75C | Status: OK
2026-04-25 17:34:30 - [INFO] - SOIL_S2 - Moisture: 33.34%, Temp: 18.46C | Status: OK
2026-04-25 17:34:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 17:57:30 - [INFO] - SOIL_S1 - Moisture: 37.87%, Temp: 23.5C | Status: OK
2026-04-25 17:57:30 - [INFO] - SOIL_S2 - Moisture: 42.85%, Temp: 22.14C | Status: OK
2026-04-25 17:57:30 - [ERROR] - WEATHER_W1 - Temp: 49.09C, Humidity: 51.57% | Status: HEAT_WARNING
2026-04-25 17:57:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 18:19:30 - [INFO] - SOIL_S1 - Moisture: 42.77%, Temp: 24.99C | Status: OK
2026-04-25 18:19:30 - [INFO] - SOIL_S2 - Moisture: 37.06%, Temp: 18.35C | Status: OK
2026-04-25 18:19:30 - [ERROR] - WEATHER_W1 - Temp: 42.21C, Humidity: 44.94% | Status: HEAT_WARNING
2026-04-25 18:19:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 18:24:30 - [INFO] - SOIL_S1 - Moisture: 41.68%, Temp: 21.35C | Status: OK
2026-04-25 18:24:30 - [INFO] - SOIL_S2 - Moisture: 32.29%, Temp: 19.11C | Status: OK
2026-04-25 18:24:30 - [INFO] - WEATHER_W1 - Temp: 18.42C, Humidity: 47.08% | Status: OK
2026-04-25 18:24:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 18:52:30 - [INFO] - SOIL_S2 - Moisture: 33.19%, Temp: 19.04C | Status: OK
2026-04-25 18:52:30 - [INFO] - WEATHER_W1 - Temp: 22.47C, Humidity: 48.77% | Status: OK
2026-04-25 18:52:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 19:17:30 - [INFO] - SOIL_S1 - Moisture: 47.51%, Temp: 21.22C | Status: OK
2026-04-25 19:17:30 - [INFO] - SOIL_S2 - Moisture: 41.43%, Temp: 21.52C | Status: OK
2026-04-25 19:17:30 - [INFO] - WEATHER_W1 - Temp: 21.54C, Humidity: 64.64% | Status: OK
2026-04-25 19:17:30 - [INFO] - PUMP_P1 - Pump Status: ACTIVE | Feedback: SUCCESS
2026-04-25 19:33:30 - [INFO] - SOIL_S1 - Moisture: 44.93%, Temp: 23.71C | Status: OK
2026-04-25 19:33:30 - [INFO] - WEATHER_W1 - Temp: 23.8C, Humidity: 62.08% | Status: OK
2026-04-25 19:33:30 - [INFO] - PUMP_P1 - Pump Status: IDLE | Feedback: SUCCESS
2026-04-25 19:43:30 - [INFO] - SOIL_S1 - Moisture: 42.95%, Temp: 24.28C | Status: OK
2026-04-25 19:43:30 - [INFO] - SOIL_S2 - Moisture: 37.02%, Temp: 19.28C | Status: OK
